type,f_address,Match_addr,Longitude,Latitude,Addr_type,Score,Status,Region,RegionAbbr,Subregion,MetroArea,City,Nbrhd,geometry,Match_type,LongLabel,ShortLabel,Type,PlaceName,Place_addr,Phone,URL,Rank,AddBldg,AddNum,AddNumFrom,AddNumTo,AddRange,Side,StPreDir,StPreType,StName,StType,StDir,BldgType,BldgName,LevelType,LevelName,UnitType,UnitName,SubAddr,StAddr,Block,Sector,District,Territory,Zone,Postal,PostalExt,Country,CntryName,LangCode,Distance,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ExInfo
housing_rehab_addresses,"807 Grand Ave., Rochester, New York 14609","807 Grand Ave, Rochester, New York, 14609",-77.558661,43.16414399999999,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.55866099999997 43.16414400000008),A,"807 Grand Ave, Rochester, NY, 14609, USA",807 Grand Ave,,,"807 Grand Ave, Rochester, New York, 14609",,,20.0,,807,,,,,,,Grand,Ave,,,,,,,,,807 Grand Ave,,,,,,14609,6536,USA,United States,ENG,0.0,-77.558661,43.16414399999999,-77.559661,-77.557661,43.163143999999996,43.16514399999999,
housing_rehab_addresses,"808 Grand Ave., Rochester, New York 14609","808 Grand Ave, Rochester, New York, 14609",-77.558616,43.164567000000005,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.55861599999997 43.16456700000003),A,"808 Grand Ave, Rochester, NY, 14609, USA",808 Grand Ave,,,"808 Grand Ave, Rochester, New York, 14609",,,20.0,,808,,,,,,,Grand,Ave,,,,,,,,,808 Grand Ave,,,,,,14609,6541,USA,United States,ENG,0.0,-77.558616,43.164567000000005,-77.559616,-77.557616,43.16356700000001,43.165567,
housing_rehab_addresses,"99 Hazelwood Terr., Rochester, New York 14609","99 Hazelwood Ter, Rochester, New York, 14609",-77.57359199999999,43.166979,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.57359199999996 43.16697900000003),A,"99 Hazelwood Ter, Rochester, NY, 14609, USA",99 Hazelwood Ter,,,"99 Hazelwood Ter, Rochester, New York, 14609",,,20.0,,99,,,,,,,Hazelwood,Ter,,,,,,,,,99 Hazelwood Ter,,,,,,14609,5130,USA,United States,ENG,0.0,-77.57359199999999,43.166979,-77.574592,-77.57259199999999,43.165979,43.167978999999995,
housing_rehab_addresses,"49 Henry St., Rochester, New York 14605","49 Henry St, Rochester, New York, 14605",-77.603103,43.17386400000001,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.60310299999998 43.17386400000004),A,"49 Henry St, Rochester, NY, 14605, USA",49 Henry St,,,"49 Henry St, Rochester, New York, 14605",,,20.0,,49,,,,,,,Henry,St,,,,,,,,,49 Henry St,,,,,,14605,1355,USA,United States,ENG,0.0,-77.603103,43.17386400000001,-77.60410300000001,-77.602103,43.17286400000001,43.17486400000001,
housing_rehab_addresses,"50 Henry St., Rochester, New York 14605","50 Henry St, Rochester, New York, 14605",-77.60265749999999,43.173783000000014,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.60265749999996 43.17378300000007),A,"50 Henry St, Rochester, NY, 14605, USA",50 Henry St,,,"50 Henry St, Rochester, New York, 14605",,,20.0,,50,,,,,,,Henry,St,,,,,,,,,50 Henry St,,,,,,14605,1315,USA,United States,ENG,0.0,-77.60265749999999,43.173783000000014,-77.6036575,-77.60165749999999,43.17278300000002,43.17478300000001,
housing_rehab_addresses,"51 Henry St., Rochester, New York 14605","51 Henry St, Rochester, New York, 14605",-77.603076,43.1739,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.60307599999999 43.17390000000006),A,"51 Henry St, Rochester, NY, 14605, USA",51 Henry St,,,"51 Henry St, Rochester, New York, 14605",,,20.0,,51,,,,,,,Henry,St,,,,,,,,,51 Henry St,,,,,,14605,1355,USA,United States,ENG,0.0,-77.603076,43.1739,-77.604076,-77.602076,43.172900000000006,43.1749,
housing_rehab_addresses,"29 Hobart St., Rochester, New York 14611","29 Hobart St, Rochester, New York, 14611",-77.648967,43.149294,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.64896699999997 43.14929400000005),A,"29 Hobart St, Rochester, NY, 14611, USA",29 Hobart St,,,"29 Hobart St, Rochester, New York, 14611",,,20.0,,29,,,,,,,Hobart,St,,,,,,,,,29 Hobart St,,,,,,14611,2515,USA,United States,ENG,0.0,-77.648967,43.149294,-77.649967,-77.647967,43.148294,43.150293999999995,
housing_rehab_addresses,"909 Joseph Ave., Rochester, New York 14621","909 Joseph Ave, Rochester, New York, 14621",-77.6083185,43.181568,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.60831849999994 43.18156800000003),A,"909 Joseph Ave, Rochester, NY, 14621, USA",909 Joseph Ave,,,"909 Joseph Ave, Rochester, New York, 14621",,,20.0,,909,,,,,,,Joseph,Ave,,,,,,,,,909 Joseph Ave,,,,,,14621,3405,USA,United States,ENG,0.0,-77.6083185,43.181568,-77.6093185,-77.60731849999999,43.180568,43.182567999999996,
housing_rehab_addresses,"688 Joseph Ave., Rochester, New York 14621","688 Joseph Ave, Rochester, New York, 14621",-77.60752649999999,43.17705000000001,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.60752649999995 43.17705000000007),A,"688 Joseph Ave, Rochester, NY, 14621, USA",688 Joseph Ave,,,"688 Joseph Ave, Rochester, New York, 14621",,,20.0,,688,,,,,,,Joseph,Ave,,,,,,,,,688 Joseph Ave,,,,,,14621,4649,USA,United States,ENG,0.0,-77.60752649999999,43.17705000000001,-77.6085265,-77.60652649999999,43.17605000000001,43.178050000000006,
housing_rehab_addresses,"213 Kenwood Ave., Rochester, New York 14619","213 Kenwood Ave, Rochester, New York, 14611",-77.639796,43.14473100000001,PointAddress,99.51,M,New York,NY,Monroe County,,Rochester,,POINT (-77.63979599999999 43.14473100000004),A,"213 Kenwood Ave, Rochester, NY, 14611, USA",213 Kenwood Ave,,,"213 Kenwood Ave, Rochester, New York, 14611",,,20.0,,213,,,,,,,Kenwood,Ave,,,,,,,,,213 Kenwood Ave,,,,,,14611,3005,USA,United States,ENG,0.0,-77.639796,43.14473100000001,-77.64079600000001,-77.638796,43.14373100000001,43.145731000000005,
housing_rehab_addresses,"260 Klein St., Rochester, New York 14621","260 Klein St, Rochester, New York, 14621",-77.6039445,43.189335,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.60394449999995 43.18933500000003),A,"260 Klein St, Rochester, NY, 14621, USA",260 Klein St,,,"260 Klein St, Rochester, New York, 14621",,,20.0,,260,,,,,,,Klein,St,,,,,,,,,260 Klein St,,,,,,14621,2322,USA,United States,ENG,0.0,-77.6039445,43.189335,-77.6049445,-77.60294449999999,43.188335,43.190335,
housing_rehab_addresses,"92 Lansdale St., Rochester, New York 14620","92 Lansdale St, Rochester, New York, 14620",-77.5881945,43.14115799999999,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.58819449999999 43.14115800000008),A,"92 Lansdale St, Rochester, NY, 14620, USA",92 Lansdale St,,,"92 Lansdale St, Rochester, New York, 14620",,,20.0,,92,,,,,,,Lansdale,St,,,,,,,,,92 Lansdale St,,,,,,14620,1518,USA,United States,ENG,0.0,-77.5881945,43.14115799999999,-77.5891945,-77.5871945,43.14015799999999,43.14215799999999,
housing_rehab_addresses,"185 Lehigh Ave., Rochester, New York 14619","185 Lehigh Ave, Rochester, New York, 14619",-77.6562795,43.13688300000001,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.65627949999998 43.13688300000007),A,"185 Lehigh Ave, Rochester, NY, 14619, USA",185 Lehigh Ave,,,"185 Lehigh Ave, Rochester, New York, 14619",,,20.0,,185,,,,,,,Lehigh,Ave,,,,,,,,,185 Lehigh Ave,,,,,,14619,1626,USA,United States,ENG,0.0,-77.6562795,43.13688300000001,-77.6572795,-77.65527949999999,43.135883000000014,43.13788300000001,
housing_rehab_addresses,"155 Lexington Ave., Rochester, New York 14613","155 Lexington Ave, Rochester, New York, 14613",-77.633361,43.17917400000002,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.63336099999998 43.17917400000005),A,"155 Lexington Ave, Rochester, NY, 14613, USA",155 Lexington Ave,,,"155 Lexington Ave, Rochester, New York, 14613",,,20.0,,155,,,,,,,Lexington,Ave,,,,,,,,,155 Lexington Ave,,,,,,14613,2021,USA,United States,ENG,0.0,-77.633361,43.17917400000002,-77.634361,-77.63236099999999,43.17817400000002,43.180174000000015,
housing_rehab_addresses,"583 Magee Ave., Rochester, New York 14613","583 Magee Ave, Rochester, New York, 14613",-77.6465235,43.189875,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.64652349999994 43.18987500000003),A,"583 Magee Ave, Rochester, NY, 14613, USA",583 Magee Ave,,,"583 Magee Ave, Rochester, New York, 14613",,,20.0,,583,,,,,,,Magee,Ave,,,,,,,,,583 Magee Ave,,,,,,14613,1037,USA,United States,ENG,0.0,-77.6465235,43.189875,-77.6475235,-77.6455235,43.188875,43.190875,
housing_rehab_addresses,"328 Magnolia St., Rochester, New York 14611","328 Magnolia St, Rochester, New York, 14611",-77.6317455,43.13808,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.63174549999997 43.13808000000006),A,"328 Magnolia St, Rochester, NY, 14611, USA",328 Magnolia St,,,"328 Magnolia St, Rochester, New York, 14611",,,20.0,,328,,,,,,,Magnolia,St,,,,,,,,,328 Magnolia St,,,,,,14611,3708,USA,United States,ENG,0.0,-77.6317455,43.13808,-77.6327455,-77.63074549999999,43.137080000000005,43.13908,
housing_rehab_addresses,"28 Manchester St., Rochester, New York 14621","28 Manchester St, Rochester, New York, 14621",-77.5947735,43.18562700000001,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.59477349999997 43.18562700000007),A,"28 Manchester St, Rochester, NY, 14621, USA",28 Manchester St,,,"28 Manchester St, Rochester, New York, 14621",,,20.0,,28,,,,,,,Manchester,St,,,,,,,,,28 Manchester St,,,,,,14621,3810,USA,United States,ENG,0.0,-77.5947735,43.18562700000001,-77.5957735,-77.5937735,43.18462700000001,43.18662700000001,
housing_rehab_addresses,"741 Melville St., Rochester, New York 14609","741 Melville St, Rochester, New York, 14609",-77.5567305,43.166583,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.55673049999996 43.16658300000006),A,"741 Melville St, Rochester, NY, 14609, USA",741 Melville St,,,"741 Melville St, Rochester, New York, 14609",,,20.0,,741,,,,,,,Melville,St,,,,,,,,,741 Melville St,,,,,,14609,5623,USA,United States,ENG,0.0,-77.5567305,43.166583,-77.5577305,-77.5557305,43.165583000000005,43.167583,
housing_rehab_addresses,"16 Morgan St., Rochester, New York 14611","16 Morgan St, Rochester, New York, 14611",-77.6306835,43.148573999999996,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.63068349999998 43.14857400000005),A,"16 Morgan St, Rochester, NY, 14611, USA",16 Morgan St,,,"16 Morgan St, Rochester, New York, 14611",,,20.0,,16,,,,,,,Morgan,St,,,,,,,,,16 Morgan St,,,,,,14611,3314,USA,United States,ENG,0.0,-77.6306835,43.148573999999996,-77.63168350000001,-77.6296835,43.147574,43.149573999999994,
housing_rehab_addresses,"327 N. Union St., Rochester, New York 14605","327 N Union St, Rochester, New York, 14605",-77.5899675,43.167708000000005,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.58996749999994 43.16770800000006),A,"327 N Union St, Rochester, NY, 14605, USA",327 N Union St,,,"327 N Union St, Rochester, New York, 14605",,,20.0,,327,,,,,N,,Union,St,,,,,,,,,327 N Union St,,,,,,14605,2449,USA,United States,ENG,0.0,-77.5899675,43.167708000000005,-77.5909675,-77.5889675,43.16670800000001,43.168708,
housing_rehab_addresses,"1010 Norton St., Rochester, New York 14621","1010 Norton St, Rochester, New York, 14621",-77.595795,43.18716599999999,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.59579499999995 43.18716600000005),A,"1010 Norton St, Rochester, NY, 14621, USA",1010 Norton St,,,"1010 Norton St, Rochester, New York, 14621",,,20.0,,1010,,,,,,,Norton,St,,,,,,,,,1010 Norton St,,,,,,14621,3836,USA,United States,ENG,0.0,-77.595795,43.18716599999999,-77.596795,-77.59479499999999,43.18616599999999,43.18816599999999,
housing_rehab_addresses,"176 Oneida St., Rochester, New York 14621","176 Oneida St, Rochester, New York, 14621",-77.58113399999999,43.183043999999995,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.58113399999996 43.18304400000005),A,"176 Oneida St, Rochester, NY, 14621, USA",176 Oneida St,,,"176 Oneida St, Rochester, New York, 14621",,,20.0,,176,,,,,,,Oneida,St,,,,,,,,,176 Oneida St,,,,,,14621,4060,USA,United States,ENG,0.0,-77.58113399999999,43.183043999999995,-77.582134,-77.58013399999999,43.182044,43.18404399999999,
housing_rehab_addresses,"75 Palm St., Rochester, New York 14615","75 Palm St, Rochester, New York, 14615",-77.63573699999999,43.19717399999999,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.63573699999995 43.19717400000008),A,"75 Palm St, Rochester, NY, 14615, USA",75 Palm St,,,"75 Palm St, Rochester, New York, 14615",,,20.0,,75,,,,,,,Palm,St,,,,,,,,,75 Palm St,,,,,,14615,2925,USA,United States,ENG,0.0,-77.63573699999999,43.19717399999999,-77.636737,-77.63473699999999,43.19617399999999,43.19817399999999,
housing_rehab_addresses,"51 Phelps St., Rochester, New York 14608","51 Phelps Ave, Rochester, New York, 14608",-77.6314845,43.171479000000005,PointAddress,98.04,M,New York,NY,Monroe County,,Rochester,,POINT (-77.63148449999994 43.17147900000003),A,"51 Phelps Ave, Rochester, NY, 14608, USA",51 Phelps Ave,,,"51 Phelps Ave, Rochester, New York, 14608",,,20.0,,51,,,,,,,Phelps,Ave,,,,,,,,,51 Phelps Ave,,,,,,14608,1051,USA,United States,ENG,0.0,-77.6314845,43.171479000000005,-77.6324845,-77.6304845,43.17047900000001,43.172479,
housing_rehab_addresses,"479 Post Ave., Rochester, New York 14619","479 Post Ave, Rochester, New York, 14619",-77.648364,43.13643300000001,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.64836399999996 43.13643300000007),A,"479 Post Ave, Rochester, NY, 14619, USA",479 Post Ave,,,"479 Post Ave, Rochester, New York, 14619",,,20.0,,479,,,,,,,Post,Ave,,,,,,,,,479 Post Ave,,,,,,14619,1730,USA,United States,ENG,0.0,-77.648364,43.13643300000001,-77.649364,-77.647364,43.13543300000001,43.13743300000001,
housing_rehab_addresses,"84 Pulaski St., Rochester, New York 14621","84 Pulaski St, Rochester, New York, 14621",-77.6004435,43.184871000000015,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.60044349999998 43.18487100000004),A,"84 Pulaski St, Rochester, NY, 14621, USA",84 Pulaski St,,,"84 Pulaski St, Rochester, New York, 14621",,,20.0,,84,,,,,,,Pulaski,St,,,,,,,,,84 Pulaski St,,,,,,14621,3526,USA,United States,ENG,0.0,-77.6004435,43.184871000000015,-77.6014435,-77.59944349999999,43.18387100000002,43.18587100000001,
housing_rehab_addresses,"40 Quamina Dr., Rochester, New York 14605","40 Quamina Dr, Rochester, New York, 14605",-77.606379,43.17244199999999,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.60637899999995 43.17244200000005),A,"40 Quamina Dr, Rochester, NY, 14605, USA",40 Quamina Dr,,,"40 Quamina Dr, Rochester, New York, 14605",,,20.0,,40,,,,,,,Quamina,Dr,,,,,,,,,40 Quamina Dr,,,,,,14605,1235,USA,United States,ENG,0.0,-77.606379,43.17244199999999,-77.60737900000001,-77.605379,43.17144199999999,43.17344199999999,
housing_rehab_addresses,"472 Remington St., Rochester, New York 14621","472 Remington St, Rochester, New York, 14621",-77.610906,43.184763000000004,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.61090599999994 43.18476300000003),A,"472 Remington St, Rochester, NY, 14621, USA",472 Remington St,,,"472 Remington St, Rochester, New York, 14621",,,20.0,,472,,,,,,,Remington,St,,,,,,,,,472 Remington St,,,,,,14621,3452,USA,United States,ENG,0.0,-77.610906,43.184763000000004,-77.611906,-77.609906,43.183763000000006,43.185763,
housing_rehab_addresses,"35 Salina St., Rochester, New York 14611","35 Salina St, Rochester, New York, 14611",-77.652459,43.14608100000001,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.65245899999996 43.14608100000004),A,"35 Salina St, Rochester, NY, 14611, USA",35 Salina St,,,"35 Salina St, Rochester, New York, 14611",,,20.0,,35,,,,,,,Salina,St,,,,,,,,,35 Salina St,,,,,,14611,2909,USA,United States,ENG,0.0,-77.652459,43.14608100000001,-77.653459,-77.65145899999999,43.14508100000001,43.14708100000001,
housing_rehab_addresses,"436 Sawyer St., Rochester, New York 14611","436 Sawyer St, Rochester, New York, 14619",-77.644971,43.1352,PointAddress,99.51,M,New York,NY,Monroe County,,Rochester,,POINT (-77.64497099999994 43.13520000000005),A,"436 Sawyer St, Rochester, NY, 14619, USA",436 Sawyer St,,,"436 Sawyer St, Rochester, New York, 14619",,,20.0,,436,,,,,,,Sawyer,St,,,,,,,,,436 Sawyer St,,,,,,14619,1956,USA,United States,ENG,0.0,-77.644971,43.1352,-77.645971,-77.643971,43.1342,43.136199999999995,
housing_rehab_addresses,"295 Sawyer St., Rochester, New York 14619","295 Sawyer St, Rochester, New York, 14619",-77.64096599999999,43.13485800000001,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.64096599999993 43.13485800000007),A,"295 Sawyer St, Rochester, NY, 14619, USA",295 Sawyer St,,,"295 Sawyer St, Rochester, New York, 14619",,,20.0,,295,,,,,,,Sawyer,St,,,,,,,,,295 Sawyer St,,,,,,14619,1929,USA,United States,ENG,0.0,-77.64096599999999,43.13485800000001,-77.641966,-77.63996599999999,43.13385800000001,43.135858000000006,
housing_rehab_addresses,"109 Scrantom St., Rochester, New York 14605","109 Scrantom St, Rochester, New York, 14605",-77.61493349999999,43.173135,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.61493349999995 43.17313500000006),A,"109 Scrantom St, Rochester, NY, 14605, USA",109 Scrantom St,,,"109 Scrantom St, Rochester, New York, 14605",,,20.0,,109,,,,,,,Scrantom,St,,,,,,,,,109 Scrantom St,,,,,,14605,1044,USA,United States,ENG,0.0,-77.61493349999999,43.173135,-77.6159335,-77.61393349999999,43.172135000000004,43.174135,
housing_rehab_addresses,"662 Seward St., Rochester, New York 14608","662 Seward St, Rochester, New York, 14611",-77.63049,43.135245,PointAddress,99.51,M,New York,NY,Monroe County,,Rochester,,POINT (-77.63048999999995 43.13524500000005),A,"662 Seward St, Rochester, NY, 14611, USA",662 Seward St,,,"662 Seward St, Rochester, New York, 14611",,,20.0,,662,,,,,,,Seward,St,,,,,,,,,662 Seward St,,,,,,14611,3822,USA,United States,ENG,0.0,-77.63049,43.135245,-77.63149,-77.62948999999999,43.134245,43.136244999999995,
housing_rehab_addresses,"268 Sherwood St., Rochester, New York 14619","268 Sherwood Ave, Rochester, New York, 14619",-77.6467215,43.14105900000001,PointAddress,98.04,M,New York,NY,Monroe County,,Rochester,,POINT (-77.64672149999996 43.14105900000004),A,"268 Sherwood Ave, Rochester, NY, 14619, USA",268 Sherwood Ave,,,"268 Sherwood Ave, Rochester, New York, 14619",,,20.0,,268,,,,,,,Sherwood,Ave,,,,,,,,,268 Sherwood Ave,,,,,,14619,1348,USA,United States,ENG,0.0,-77.6467215,43.14105900000001,-77.6477215,-77.6457215,43.140059000000015,43.14205900000001,
housing_rehab_addresses,"45 Sobrieski St., Rochester, New York 14621","45 Sobieski St, Rochester, New York, 14621",-77.598027,43.184268,PointAddress,97.88,M,New York,NY,Monroe County,,Rochester,,POINT (-77.59802699999995 43.18426800000003),A,"45 Sobieski St, Rochester, NY, 14621, USA",45 Sobieski St,,,"45 Sobieski St, Rochester, New York, 14621",,,20.0,,45,,,,,,,Sobieski,St,,,,,,,,,45 Sobieski St,,,,,,14621,3717,USA,United States,ENG,0.0,-77.598027,43.184268,-77.599027,-77.597027,43.183268000000005,43.185268,
housing_rehab_addresses,"39 St. Jacob St., Rochester, New York 14621","39 St Jacob St, Rochester, New York, 14621",-77.594526,43.177977,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.59452599999997 43.17797700000006),A,"39 St Jacob St, Rochester, NY, 14621, USA",39 St Jacob St,,,"39 St Jacob St, Rochester, New York, 14621",,,20.0,,39,,,,,,,St Jacob,St,,,,,,,,,39 St Jacob St,,,,,,14621,4951,USA,United States,ENG,0.0,-77.594526,43.177977,-77.595526,-77.593526,43.176977,43.178976999999996,
housing_rehab_addresses,"160 Townsend St., Rochester, New York 14621","160 Townsend St, Rochester, New York, 14621",-77.605992,43.188039,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.60599199999996 43.18803900000006),A,"160 Townsend St, Rochester, NY, 14621, USA",160 Townsend St,,,"160 Townsend St, Rochester, New York, 14621",,,20.0,,160,,,,,,,Townsend,St,,,,,,,,,160 Townsend St,,,,,,14621,2412,USA,United States,ENG,0.0,-77.605992,43.188039,-77.606992,-77.604992,43.187039000000006,43.189039,
housing_rehab_addresses,"198 Traver Cir., Rochester, New York 14609","198 Traver Cir, Rochester, New York, 14609",-77.57091,43.184943000000004,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.57090999999997 43.18494300000003),A,"198 Traver Cir, Rochester, NY, 14609, USA",198 Traver Cir,,,"198 Traver Cir, Rochester, New York, 14609",,,20.0,,198,,,,,,,Traver,Cir,,,,,,,,,198 Traver Cir,,,,,,14609,2310,USA,United States,ENG,0.0,-77.57091,43.184943000000004,-77.57191,-77.56991,43.183943000000006,43.185943,
